#node	identifier	domain_summary_url	annotation	other_names_and_aliases
UM03428.1	5270.UM03428P0	https://smart.embl.de/smart/DDvec.cgi?smart=706:WW(158|190)+WW(205|237)+COIL(239|286)+Pfam_FF(493|543)+	Chromosome 9, whole genome shotgun sequence	23567005	A0A0D1E0U2	A0A0D1E0U2_USTMA	Chromosome 9, whole genome shotgun sequence	EAK84566.1	Hypothetical protein	Q4P8Y5_USTMA	UM03428	UM03428	UM03428	UM03428	UM03428.1	UM03428.1	UM03428P0	UM03428P0	UM03428P0	UM03428T0	UM03428T0	UM03428T0	UMAG_11076	UPI00003C1CFF	XM_754482	XM_754482.1	XP_011390083	XP_011390083.1	XP_759575	XP_759575.1	hypothetical protein	hypothetical protein	uma:UMAG_11076
UM03687.1	5270.UM03687P0	https://smart.embl.de/smart/DDvec.cgi?smart=460:Pfam_WH1(16|127)+Pfam_PBD(154|211)+	Chromosome 10, whole genome shotgun sequence	23564078	A0A0D1CN91	A0A0D1CN91_USTMA	Chromosome 10, whole genome shotgun sequence	EAK84865.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P876_USTMA	UM03687	UM03687	UM03687	UM03687	UM03687.1	UM03687.1	UM03687P0	UM03687P0	UM03687P0	UM03687T0	UM03687T0	UM03687T0	UMAG_03687	UPI00003C1DFD	XM_754741	XM_754741.1	XP_011390162	XP_011390162.1	XP_759834	XP_759834.1	uma:UMAG_03687
UM03769.1	5270.UM03769P0	https://smart.embl.de/smart/DDvec.cgi?smart=640:RHO(35|208)+	Chromosome 10, whole genome shotgun sequence; Belongs to the small GTPase superfamily. Rho family	23566662	A0A0D1E0D6	A0A0D1E0D6_USTMA	Chromosome 10, whole genome shotgun sequence	EAK84804.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P7Z4_USTMA	UM03769	UM03769	UM03769	UM03769	UM03769.1	UM03769.1	UM03769P0	UM03769P0	UM03769P0	UM03769T0	UM03769T0	UM03769T0	UMAG_10663	UPI00003C1E51	XM_754823	XM_754823.1	XP_011390336	XP_011390336.1	XP_759916	XP_759916.1	uma:UMAG_10663
UM03864.1	5270.UM03864P0	https://smart.embl.de/smart/DDvec.cgi?smart=1190:LIM(32|91)+LIM(94|145)+COIL(556|675)+COIL(709|779)+C1(929|976)+RhoGAP(1009|1186)+	Chromosome 10, whole genome shotgun sequence	23564207	A0A0D1CNN3	A0A0D1CNN3_USTMA	Chromosome 10, whole genome shotgun sequence	EAK84770.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P7P9_USTMA	UM03864	UM03864	UM03864	UM03864	UM03864.1	UM03864.1	UM03864P0	UM03864P0	UM03864P0	UM03864T0	UM03864T0	UM03864T0	UMAG_03864	UPI00003C1EAF	XM_754918	XM_754918.1	XP_011390292	XP_011390292.1	XP_760011	XP_760011.1	uma:UMAG_03864
UM03865.1	5270.UM03865P0	https://smart.embl.de/smart/DDvec.cgi?smart=209:RAB(10|173)+	Chromosome 10, whole genome shotgun sequence	23564208	A0A0D1DVI3	A0A0D1DVI3_USTMA	Chromosome 10, whole genome shotgun sequence	EAK84771.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P7P8_USTMA	UM03865	UM03865	UM03865	UM03865	UM03865.1	UM03865.1	UM03865P0	UM03865P0	UM03865P0	UM03865T0	UM03865T0	UM03865T0	UMAG_03865	UPI00003C1EB0	XM_754919	XM_754919.1	XP_011390293	XP_011390293.1	XP_760012	XP_760012.1	uma:UMAG_03865
UM03901.1	5270.UM03901P0	https://smart.embl.de/smart/DDvec.cgi?smart=1444:Pfam_Pkinase_Tyr(138|298)+Pfam_Pkinase(367|461)+COIL(1419|1441)+	Uncharacterized protein	23564230	A0A0D1DU66	A0A0D1DU66_USTMA	EAK84931.1	Hypothetical protein	Q4P7L2_USTMA	UM03901	UM03901	UM03901	UM03901	UM03901.1	UM03901.1	UM03901P0	UM03901P0	UM03901P0	UM03901T0	UM03901T0	UM03901T0	UMAG_03901	UPI00003C1ED4	Uncharacterized protein	XM_754955	XM_754955.1	XP_011390382	XP_011390382.1	XP_760048	XP_760048.1	hypothetical protein	hypothetical protein	uma:UMAG_03901
UM03912.1	5270.UM03912P0	https://smart.embl.de/smart/DDvec.cgi?smart=981:RhoGEF(129|311)+PH(348|487)+CNH(508|801)+	Putative Rho family guanine nucleotide exchange factor	23568157	A0A0D1DVX5	A0A0D1DVX5_USTMA	AACP01000135	EAK84938.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P7K1_USTMA	UM03912	UM03912	UM03912	UM03912	UM03912.1	UM03912.1	UM03912P0	UM03912P0	UM03912P0	UM03912T0	UM03912T0	UM03912T0	UMAG_15070	UPI00003C1EDF	XM_754966	XM_754966.1	XP_011390600	XP_011390600.1	XP_760059	XP_760059.1	uma:UMAG_15070
UM03921.1	5270.UM03921P0	https://smart.embl.de/smart/DDvec.cgi?smart=1682:Pfam_Clathrin_propel(147|191)+Pfam_Clathrin_propel(257|292)+Pfam_Clathrin_propel(300|334)+Pfam_Clathrin-link(335|358)+Pfam_Clathrin_H_link(360|425)+CLH(544|684)+CLH(691|833)+CLH(838|977)+CLH(984|1129)+CLH(1133|1274)+CLH(1279|1425)+CLH(1428|1589)+	Clathrin heavy chain; Clathrin is the major protein of the polyhedral coat of coated pits and vesicles	23564243	A0A0D1DZ93	A0A0D1DZ93_USTMA	Clathrin heavy chain	EAK84947.1	Hypothetical protein	Q4P7J2_USTMA	UM03921	UM03921	UM03921	UM03921	UM03921.1	UM03921.1	UM03921P0	UM03921P0	UM03921P0	UM03921T0	UM03921T0	UM03921T0	UMAG_03921	UPI00003C1EE8	XM_754975	XM_754975.1	XP_011390395	XP_011390395.1	XP_760068	XP_760068.1	hypothetical protein	hypothetical protein	uma:UMAG_03921
UM04012.1	5270.UM04012P0	https://smart.embl.de/smart/DDvec.cgi?smart=297:Pfam_Roc(37|151)+	Ras-GTPase	23566981	A0A0D1DWF2	A0A0D1DWF2_USTMA	BN000729	CAI77247.1	EAK85109.1	Q4P7A1_USTMA	Q4QQG0_USTMA	Ras-GTPase	Ras-GTPase	Ras-GTPase	Ras-GTPase	UM04012	UM04012	UM04012	UM04012	UM04012.1	UM04012.1	UM04012P0	UM04012P0	UM04012P0	UM04012T0	UM04012T0	UM04012T0	UMAG_11050	UPI00003C1F41	XM_755066	XM_755066.1	XP_011390533	XP_011390533.1	XP_760159	XP_760159.1	uma:UMAG_11050
UM04070.1	5270.UM04070P0	https://smart.embl.de/smart/DDvec.cgi?smart=198:RHO(21|186)+	Rho3 GTP binding protein; Belongs to the small GTPase superfamily. Rho family	23564355	A0A0D1DUW3	A0A0D1DUW3_USTMA	AACP01000142	AAM74082.1	AF495534	EAK85019.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P743_USTMA	Rho3 GTP binding protein	UM04070	UM04070	UM04070	UM04070	UM04070.1	UM04070.1	UM04070P0	UM04070P0	UM04070P0	UM04070T0	UM04070T0	UM04070T0	UMAG_04070	UPI00003C1F7A	XM_755124	XM_755124.1	XP_011390508	XP_011390508.1	XP_760217	XP_760217.1	uma:UMAG_04070
UM04112.1	5270.UM04112P0	https://smart.embl.de/smart/DDvec.cgi?smart=3023:DEXDc(734|941)+HELICc(1043|1143)+HA2(1207|1303)+Pfam_OB_NTP_bind(1381|1484)+MYSc(1779|2465)+Pfam_Myosin_TH1(2509|2712)+SH3(2818|2875)+	Putative DEAH-box ATP-dependent helicase UM11114; Belongs to the DEAD box helicase family. DEAH subfamily	23567040	A0A0D1DYN5	AJ577237	CAE11865.1	EAK85175.1	P0C7L7	Putative DEAH-box ATP-dependent helicase UM11114	Putative DEAH-box ATP-dependent helicase UM11114	Putative DEAH-box ATP-dependent helicase UM11114	Putative DEAH-box ATP-dependent helicase UM11114	Q4P701	UM04112	UM04112	UM04112	UM04112	UM04112.1	UM04112.1	UM04112P0	UM04112P0	UM04112P0	UM04112T0	UM04112T0	UM04112T0	UMAG_11114	UPI00003C1FA4	XM_755166	XM_755166.1	XP_011390801	XP_011390801.1	XP_760259	XP_760259.1	YUM14_USTMA	uma:UMAG_11114
UM04141.1	5270.UM04141P0	https://smart.embl.de/smart/DDvec.cgi?smart=1859:Drf_GBD(224|438)+Drf_FH3(459|668)+COIL(671|774)+FH2(1145|1610)+	Chromosome 12, whole genome shotgun sequence	23568004	A0A0D1CLP7	A0A0D1CLP7_USTMA	Chromosome 12, whole genome shotgun sequence	EAK85230.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P6X2_USTMA	UM04141	UM04141	UM04141	UM04141	UM04141.1	UM04141.1	UM04141P0	UM04141P0	UM04141P0	UM04141T0	UM04141T0	UM04141T0	UMAG_12254	UPI00003C1FC1	XM_755195	XM_755195.1	XP_011390816	XP_011390816.1	XP_760288	XP_760288.1	uma:UMAG_12254
UM04218.1	5270.UM04218P0	https://smart.embl.de/smart/DDvec.cgi?smart=968:KISc(2|341)+COIL(346|378)+COIL(441|551)+Pfam_DUF465(649|704)+COIL(784|901)+	Chromosome 12, whole genome shotgun sequence; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	23564470	A0A0D1CLV6	A0A0D1CLV6_USTMA	AAB63337.1	Chromosome 12, whole genome shotgun sequence	EAK85222.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P6P5_USTMA	U92845	UM04218	UM04218	UM04218	UM04218	UM04218.1	UM04218.1	UM04218P0	UM04218P0	UM04218P0	UM04218T0	UM04218T0	UM04218T0	UMAG_04218	UPI00003C200D	XM_755272	XM_755272.1	XP_011390699	XP_011390699.1	XP_760365	XP_760365.1	uma:UMAG_04218
UM04312.1	5270.UM04312P0	https://smart.embl.de/smart/DDvec.cgi?smart=637:CH(23|125)+CH(138|237)+COIL(375|404)+efhand_Ca_insen(566|633)+	Uncharacterized protein	23564533	A0A0D1DXH0	A0A0D1DXH0_USTMA	EAK85574.1	Hypothetical protein	Q4P6F1_USTMA	UM04312	UM04312	UM04312	UM04312	UM04312.1	UM04312.1	UM04312P0	UM04312P0	UM04312P0	UM04312T0	UM04312T0	UM04312T0	UMAG_04312	UPI00003C206A	Uncharacterized protein	XM_755366	XM_755366.1	XP_011391034	XP_011391034.1	XP_760459	XP_760459.1	hypothetical protein	hypothetical protein	uma:UMAG_04312
UM04314.1	5270.UM04314P0	https://smart.embl.de/smart/DDvec.cgi?smart=139:ADF(9|135)+	Cofilin; Controls reversibly actin polymerization and depolymerization in a pH-sensitive manner. It has the ability to bind G- and F-actin in a 1:1 ratio of cofilin to actin. Binding to F-actin is regulated by tropomyosin. It is the major component of intranuclear and cytoplasmic actin rods. Required for accumulation of actin at the cell division site via depolymerizing actin at the cell ends. In association with myosin II has a role in the assembly of the contractile ring via severing actin filaments. Involved in the maintenance of the contractile ring once formed. In association with [...] 	23564535	23564535	A0A0D1BZQ8	A0A0D1BZQ8	AACP01000151	Actin-depolymerizing factor 1	Actin-depolymerizing factor 1	COF1	COF1	COFI_USTMA	COFI_USTMA	COFI_USTMA	Cofilin	Cofilin	Cofilin	Cofilin	Cofilin	EAK85576.1	Q4P6E9	Q4P6E9	UM04314	UM04314	UM04314	UM04314	UM04314.1	UM04314.1	UM04314P0	UM04314P0	UM04314P0	UM04314T0	UM04314T0	UM04314T0	UMAG_04314	UMAG_04314	UPI00003C206C	XM_755368	XM_755368.1	XP_011391036	XP_011391036.1	XP_011391036.1	XP_760461	XP_760461.1	uma:UMAG_04314
UM04411.1	5270.UM04411P0	https://smart.embl.de/smart/DDvec.cgi?smart=820:SANT(7|56)+SANT(59|106)+Pfam_Myb_Cef(420|653)+COIL(680|703)+COIL(762|790)+	Pre-mRNA-splicing factor CEF1; Involved in pre-mRNA splicing and cell cycle control	23564605	23564605	A0A0D1DXS3	A0A0D1DXS3	CEF1	CEF1	CEF1_USTMA	CEF1_USTMA	CEF1_USTMA	EAK85679.1	Pre-mRNA-splicing factor CEF1	Pre-mRNA-splicing factor CEF1	Pre-mRNA-splicing factor CEF1	Pre-mRNA-splicing factor CEF1	Pre-mRNA-splicing factor CEF1	Q4P652	Q4P652	UM04411	UM04411	UM04411	UM04411	UM04411.1	UM04411.1	UM04411P0	UM04411P0	UM04411P0	UM04411T0	UM04411T0	UM04411T0	UMAG_04411	UMAG_04411	UPI00003C20CC	XM_755465	XM_755465.1	XP_011391106	XP_011391106.1	XP_011391106.1	XP_760558	XP_760558.1	uma:UMAG_04411
UM04417.1	5270.UM04417P0	https://smart.embl.de/smart/DDvec.cgi?smart=559:DUF1899(3|67)+WD40(66|109)+WD40(133|173)+WD40(181|220)+DUF1900(276|407)+COIL(508|558)+	Coronin; Belongs to the WD repeat coronin family	23564610	A0A0D1DU29	A0A0D1DU29_USTMA	Coronin	EAK85685.1	Hypothetical protein	Q4P646_USTMA	UM04417	UM04417	UM04417	UM04417	UM04417.1	UM04417.1	UM04417P0	UM04417P0	UM04417P0	UM04417T0	UM04417T0	UM04417T0	UMAG_04417	UPI00003C20D2	XM_755471	XM_755471.1	XP_011391111	XP_011391111.1	XP_760564	XP_760564.1	hypothetical protein	hypothetical protein	uma:UMAG_04417
UM04448.1	5270.UM04448P0	https://smart.embl.de/smart/DDvec.cgi?smart=199:EFh(58|86)+EFh(128|156)+	Uncharacterized protein	23564629	A0A0D1DU76	A0A0D1DU76_USTMA	EAK85716.1	Hypothetical protein	Q4P615_USTMA	UM04448	UM04448	UM04448	UM04448	UM04448.1	UM04448.1	UM04448P0	UM04448P0	UM04448P0	UM04448T0	UM04448T0	UM04448T0	UMAG_04448	UPI00003C20F1	Uncharacterized protein	XM_755502	XM_755502.1	XP_011391130	XP_011391130.1	XP_760595	XP_760595.1	hypothetical protein	hypothetical protein	uma:UMAG_04448
UM04468.1	5270.UM04468P0	https://smart.embl.de/smart/DDvec.cgi?smart=1025:GIT(152|182)+GIT(204|234)+COIL(382|461)+COIL(483|565)+	Uncharacterized protein	23564640	A0A0D1DUA6	A0A0D1DUA6_USTMA	EAK85736.1	Hypothetical protein	Q4P5Z5_USTMA	UM04468	UM04468	UM04468	UM04468	UM04468.1	UM04468.1	UM04468P0	UM04468P0	UM04468P0	UM04468T0	UM04468T0	UM04468T0	UMAG_04468	UPI00003C2104	Uncharacterized protein	XM_755522	XM_755522.1	XP_011391141	XP_011391141.1	XP_760615	XP_760615.1	hypothetical protein	hypothetical protein	uma:UMAG_04468
UM04507.1	5270.UM04507P0	https://smart.embl.de/smart/DDvec.cgi?smart=1084:Pfam_Tropomyosin_1(7|149)+KISc(717|1079)+	Uncharacterized protein	23567783	A0A0D1C0G6	A0A0D1C0G6_USTMA	EAK85389.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P5V6_USTMA	UM04507	UM04507	UM04507	UM04507	UM04507.1	UM04507.1	UM04507P0	UM04507P0	UM04507P0	UM04507T0	UM04507T0	UM04507T0	UMAG_11985	UPI00003C212A	Uncharacterized protein	XM_755561	XM_755561.1	XP_011391011	XP_011391011.1	XP_760654	XP_760654.1	uma:UMAG_11985
UM04555.1	5270.UM04555P0	https://smart.embl.de/smart/DDvec.cgi?smart=1611:MYSc(79|800)+IQ(801|823)+IQ(824|846)+IQ(849|871)+IQ(872|894)+IQ(897|919)+IQ(920|942)+COIL(960|1016)+COIL(1039|1114)+DIL(1440|1543)+	Myosin 5; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	23564704	A0A0D1DUM6	A0A0D1DUM6_USTMA	AJ577236	CAE11864.1	EAK85529.1	F5HBB7_USTMA	Myosin 5	Myosin 5	Myosin 5	Myosin V	UM04555	UM04555	UM04555	UM04555	UM04555.1	UM04555.1	UM04555P0	UM04555P0	UM04555P0	UM04555T0	UM04555T0	UM04555T0	UMAG_04555	UPI00001B2D9D	XM_755609	XM_755609.1	XP_011390872	XP_011390872.1	XP_760702	XP_760702.1	uma:UMAG_04555
UM04582.1	5270.UM04582P0	https://smart.embl.de/smart/DDvec.cgi?smart=914:Pfam_FCH(363|440)+RhoGAP(719|905)+	Uncharacterized protein	23566871	A0A0D1DT44	A0A0D1DT44_USTMA	EAK85556.1	Hypothetical protein	Q4P5N1_USTMA	UM04582	UM04582	UM04582	UM04582	UM04582.1	UM04582.1	UM04582P0	UM04582P0	UM04582P0	UM04582T0	UM04582T0	UM04582T0	UMAG_10909	UPI00003C2173	Uncharacterized protein	XM_755636	XM_755636.1	XP_011390967	XP_011390967.1	XP_760729	XP_760729.1	hypothetical protein	hypothetical protein	uma:UMAG_10909
UM04725.1	5270.UM04725P0	https://smart.embl.de/smart/DDvec.cgi?smart=1297:KISc(168|547)+COIL(590|665)+COIL(885|916)+	Uncharacterized protein; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	23566674	A0A0D1DQH0	A0A0D1DQH0_USTMA	EAK86201.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P588_USTMA	UM04725	UM04725	UM04725	UM04725	UM04725.1	UM04725.1	UM04725P0	UM04725P0	UM04725P0	UM04725T0	UM04725T0	UM04725T0	UMAG_10678	UPI00003C2201	Uncharacterized protein	XM_755779	XM_755779.1	XP_011391731	XP_011391731.1	XP_760872	XP_760872.1	uma:UMAG_10678
UM04727.1	5270.UM04727P0	https://smart.embl.de/smart/DDvec.cgi?smart=1148:KISc(136|634)+COIL(696|728)+	Uncharacterized protein; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	23564815	A0A0D1DS04	A0A0D1DS04_USTMA	EAK86203.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P586_USTMA	UM04727	UM04727	UM04727	UM04727	UM04727.1	UM04727.1	UM04727P0	UM04727P0	UM04727P0	UM04727T0	UM04727T0	UM04727T0	UMAG_04727	UPI00003C2203	Uncharacterized protein	XM_755781	XM_755781.1	XP_011391611	XP_011391611.1	XP_760874	XP_760874.1	uma:UMAG_04727
UM04768.1	5270.UM04768P0	https://smart.embl.de/smart/DDvec.cgi?smart=615:CH(116|232)+CH(264|363)+CH(388|493)+CH(510|614)+	Putative fimbrin	23564842	A0A0D1DQL2	A0A0D1DQL2_USTMA	EAK86148.1	Hypothetical protein	Putative fimbrin	Q4P545_USTMA	UM04768	UM04768	UM04768	UM04768	UM04768.1	UM04768.1	UM04768P0	UM04768P0	UM04768P0	UM04768T0	UM04768T0	UM04768T0	UMAG_04768	UPI00003C222C	XM_755822	XM_755822.1	XP_011391638	XP_011391638.1	XP_760915	XP_760915.1	hypothetical protein	hypothetical protein	uma:UMAG_04768
UM05029.1	5270.UM05029P0	https://smart.embl.de/smart/DDvec.cgi?smart=544:ACTIN(6|543)+	Chromosome 15, whole genome shotgun sequence; Belongs to the actin family	23565030	A0A0D1BZM7	A0A0D1BZM7_USTMA	Chromosome 15, whole genome shotgun sequence	EAK85889.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P4D4_USTMA	UM05029	UM05029	UM05029	UM05029	UM05029.1	UM05029.1	UM05029P0	UM05029P0	UM05029P0	UM05029T0	UM05029T0	UM05029T0	UMAG_05029	UPI00003C2330	XM_756083	XM_756083.1	XP_011391319	XP_011391319.1	XP_761176	XP_761176.1	uma:UMAG_05029
UM05169.1	5270.UM05169P0	https://smart.embl.de/smart/DDvec.cgi?smart=921:Pfam_ANTH(3|277)+	Uncharacterized protein	23565132	A0A0D1E2P1	A0A0D1E2P1_USTMA	EAK83043.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P3Z4_USTMA	UM05169	UM05169	UM05169	UM05169	UM05169.1	UM05169.1	UM05169P0	UM05169P0	UM05169P0	UM05169T0	UM05169T0	UM05169T0	UMAG_05169	UPI00003C23BC	Uncharacterized protein	XM_756223	XM_756223.1	XP_011388222	XP_011388222.1	XP_761316	XP_761316.1	uma:UMAG_05169
UM05340.1	5270.UM05340P0	https://smart.embl.de/smart/DDvec.cgi?smart=637:ADF(10|131)+COIL(323|353)+SH3(442|498)+SH3(580|637)+	Chromosome 19, whole genome shotgun sequence	23565258	A0A0D1DPG9	A0A0D1DPG9_USTMA	Chromosome 19, whole genome shotgun sequence	EAK86589.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P3H3_USTMA	UM05340	UM05340	UM05340	UM05340	UM05340.1	UM05340.1	UM05340P0	UM05340P0	UM05340P0	UM05340T0	UM05340T0	UM05340T0	UMAG_05340	UPI00003C2465	XM_756394	XM_756394.1	XP_011392043	XP_011392043.1	XP_761487	XP_761487.1	uma:UMAG_05340
UM05343.1	5270.UM05343P0	https://smart.embl.de/smart/DDvec.cgi?smart=2195:LIM(280|341)+LIM(349|401)+LIM(728|775)+RhoGAP(1222|1399)+	Chromosome 19, whole genome shotgun sequence	23566263	A0A0D1BWE6	A0A0D1BWE6_USTMA	Chromosome 19, whole genome shotgun sequence	EAK86592.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P3H0_USTMA	UM05343	UM05343	UM05343	UM05343	UM05343.1	UM05343.1	UM05343P0	UM05343P0	UM05343P0	UM05343T0	UM05343T0	UM05343T0	UMAG_10200	UPI00003C2468	XM_756397	XM_756397.1	XP_011392124	XP_011392124.1	XP_761490	XP_761490.1	uma:UMAG_10200
UM05378.1	5270.UM05378P0	https://smart.embl.de/smart/DDvec.cgi?smart=834:DYNc(1|282)+GED(734|825)+	Chromosome 19, whole genome shotgun sequence; Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin/Fzo/YdjA family	23565288	3.6.5.5	A0A0D1DPL8	A0A0D1DPL8_USTMA	Chromosome 19, whole genome shotgun sequence	EAK86627.1	EC 3.6.5.5	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P3D5_USTMA	UM05378	UM05378	UM05378	UM05378	UM05378.1	UM05378.1	UM05378P0	UM05378P0	UM05378P0	UM05378T0	UM05378T0	UM05378T0	UMAG_05378	UPI00003C248B	XM_756432	XM_756432.1	XP_011392073	XP_011392073.1	XP_761525	XP_761525.1	uma:UMAG_05378
UM05405.1	5270.UM05405P0	https://smart.embl.de/smart/DDvec.cgi?smart=395:ACTIN(4|393)+	Chromosome 19, whole genome shotgun sequence; Belongs to the actin family	23565312	A0A0D1CHG5	A0A0D1CHG5_USTMA	Chromosome 19, whole genome shotgun sequence	EAK86654.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P3A8_USTMA	UM05405	UM05405	UM05405	UM05405	UM05405.1	UM05405.1	UM05405P0	UM05405P0	UM05405P0	UM05405T0	UM05405T0	UM05405T0	UMAG_05405	UPI00003C249B	XM_756459	XM_756459.1	XP_011392097	XP_011392097.1	XP_761552	XP_761552.1	uma:UMAG_05405
UM05553.1	5270.UM05553P0	https://smart.embl.de/smart/DDvec.cgi?smart=598:ARF(1|181)+Pfam_Methyltransf_23(293|495)+	Uncharacterized protein	23567635	A0A0D1CI17	A0A0D1CI17_USTMA	EAK86319.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P2W0_USTMA	UM05553	UM05553	UM05553	UM05553	UM05553.1	UM05553.1	UM05553P0	UM05553P0	UM05553P0	UM05553T0	UM05553T0	UM05553T0	UMAG_11792	UPI00003C252D	Uncharacterized protein	XM_756607	XM_756607.1	XP_011391960	XP_011391960.1	XP_761700	XP_761700.1	uma:UMAG_11792
UM05580.1	5270.UM05580P0	https://smart.embl.de/smart/DDvec.cgi?smart=182:ARF(1|181)+	ARF6_CHICK ADP-RIBOSYLATION FACTOR 6; Belongs to the small GTPase superfamily. Arf family	23565433	A0A0D1DRS6	A0A0D1DRS6_USTMA	AACP01000203	ARF6_CHICK ADP-RIBOSYLATION FACTOR 6	ARF6_CHICK ADP-RIBOSYLATION FACTOR 6	ARF6_CHICK ADP-RIBOSYLATION FACTOR 6	EAK86446.1	Putative ADP-ribosylation factor 6	Q4P2T3_USTMA	UM05580	UM05580	UM05580	UM05580	UM05580.1	UM05580.1	UM05580P0	UM05580P0	UM05580P0	UM05580T0	UM05580T0	UM05580T0	UMAG_05580	UPI00003C2548	XM_756634	XM_756634.1	XP_011391884	XP_011391884.1	XP_761727	XP_761727.1	uma:UMAG_05580
UM05582.1	5270.UM05582P0	https://smart.embl.de/smart/DDvec.cgi?smart=361:Pfam_F_actin_cap_B(5|333)+	Hypothetical protein	EAK86448.1	Hypothetical protein	Q4P2T1_USTMA	UM05582	UM05582	UM05582	UM05582	UM05582.1	UM05582.1	UM05582P0	UM05582P0	UM05582P0	UM05582T0	UM05582T0	UM05582T0	UPI00003C254A	XM_756636	XM_756636.1	XP_761729	XP_761729.1	hypothetical protein	hypothetical protein
UM05668.1	5270.UM05668P0	https://smart.embl.de/smart/DDvec.cgi?smart=1774:CH(406|506)+IQ(582|604)+IQ(640|662)+IQ(702|724)+IQ(732|754)+IQ(792|814)+IQ(824|846)+IQ(854|876)+IQ(884|906)+IQ(914|936)+RasGAP(1079|1431)+Pfam_RasGAP_C(1536|1678)+	Chromosome 16, whole genome shotgun sequence	23566721	A0A0D1CIW0	A0A0D1CIW0_USTMA	Chromosome 16, whole genome shotgun sequence	EAK86071.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P2J5_USTMA	UM05668	UM05668	UM05668	UM05668	UM05668.1	UM05668.1	UM05668P0	UM05668P0	UM05668P0	UM05668T0	UM05668T0	UM05668T0	UMAG_10730	UPI00003C25A0	XM_756722	XM_756722.1	XP_011391536	XP_011391536.1	XP_761815	XP_761815.1	uma:UMAG_10730
UM05693.1	5270.UM05693P0	https://smart.embl.de/smart/DDvec.cgi?smart=202:Pfam_Rho_GDI(6|201)+	Chromosome 16, whole genome shotgun sequence	23565513	A0A0D1DR92	A0A0D1DR92_USTMA	Chromosome 16, whole genome shotgun sequence	EAK86096.1	Hypothetical protein	Q4P2H0_USTMA	UM05693	UM05693	UM05693	UM05693	UM05693.1	UM05693.1	UM05693P0	UM05693P0	UM05693P0	UM05693T0	UM05693T0	UM05693T0	UMAG_05693	UPI00003C25B9	XM_756747	XM_756747.1	XP_011391451	XP_011391451.1	XP_761840	XP_761840.1	hypothetical protein	hypothetical protein	uma:UMAG_05693
UM05711.1	5270.UM05711P0	https://smart.embl.de/smart/DDvec.cgi?smart=755:SH3(199|258)+SH3(318|376)+PX(513|650)+	Chromosome 16, whole genome shotgun sequence	23566889	A0A0D1BYL0	A0A0D1BYL0_USTMA	AACP01000208	Chromosome 16, whole genome shotgun sequence	EAK85966.1	Putative uncharacterized protein	Putative uncharacterized protein	Putative uncharacterized protein	Q4P2F2_USTMA	UM05711	UM05711	UM05711	UM05711	UM05711.1	UM05711.1	UM05711P0	UM05711P0	UM05711P0	UM05711T0	UM05711T0	UM05711T0	UMAG_10934	UPI00003C25CB	XM_756765	XM_756765.1	XP_011391553	XP_011391553.1	XP_761858	XP_761858.1	uma:UMAG_10934
